axiom_id,action,target_id,rationale,reviewer,status
AX_tool_call_executes_in_sandbox_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_call_has_attempt_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_call_requires_permission_scope_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_call_retry_retries_attempt_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_call_uses_argument_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_candidate_ranked_by_match_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_candidate_set_contains_candidate_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_definition_declares_permission_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_definition_defines_tool_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_definition_deprecated_by_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_definition_has_argument_schema_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_definition_has_result_schema_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_definition_has_version_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_description_trust_bounds_tool_definition_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_discovery_selection_contains_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_discovery_selection_emits_event_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_discovery_selection_event_observable,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_discovery_selection_has_evidence_strength_datatype,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_discovery_selection_has_source,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_discovery_selection_has_state_datatype,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_discovery_selection_plane_membership,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_discovery_selection_relates_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_error_caused_by_attempt_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_fallback_replaces_tool_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_invocation_candidate_checked_by_safety_check_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_invocation_execution_contains_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_invocation_execution_emits_event_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_invocation_execution_event_observable,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_invocation_execution_has_evidence_strength_datatype,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_invocation_execution_has_source,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_invocation_execution_has_state_datatype,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_invocation_execution_plane_membership,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_invocation_execution_relates_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_mcp_transport_contains_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_mcp_transport_emits_event_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_mcp_transport_event_observable,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_mcp_transport_has_evidence_strength_datatype,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_mcp_transport_has_source,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_mcp_transport_has_state_datatype,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_mcp_transport_plane_membership,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_mcp_transport_relates_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_plane_term_resolution,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_registry_definition_contains_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_registry_definition_emits_event_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_registry_definition_event_observable,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_registry_definition_has_evidence_strength_datatype,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_registry_definition_has_source,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_registry_definition_has_state_datatype,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_registry_definition_plane_membership,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_registry_definition_relates_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_registry_registers_tool_definition_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_result_conforms_to_schema_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_result_flagged_as_tool_stream_injection_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_result_observation_enters_context_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_result_scanned_by_pattern_scan_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_search_produces_candidate_set_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_selection_decision_rejects_candidate_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_selection_decision_selects_tool_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_side_effect_materializes_side_effect_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_side_effect_requires_commit_gate_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_tool_warning_attached_to_result_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_top_k_selection_selects_retrieved_chunk_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_trace_contains_span_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_trace_event_belongs_to_span_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_trace_event_caused_by_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_trace_event_ordered_before_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_trace_event_recorded_as_log_record_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_trace_event_records_error_event_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_trace_has_context_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_trace_link_source_span_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_trace_link_target_span_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_trace_record_exported_as_trace_export_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_trace_span_exported_by_trace_export_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_transfers_control_to_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_triggers_revision_attempt_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_truncated_by_window_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_uses_agent_as_tool_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_uses_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_uses_protocol_envelope_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_uses_resource_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_uses_runtime_environment_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_vector_index_contains_embedding_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_warning_event_raises_warning_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
AX_yields_run_outcome_domain_range,remove_generated_or_redundant_template,,"The record mechanically restated membership, evidence, datatype, or domain/range already represented by canonical ownership, fields, and relations.",codex-axiom-migration-reviewer,accepted
