definition_id,action,target_id,rationale,reviewer,status
AX_candidate_set_contains_chunk_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_capability_descriptor_describes_api_operation_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_capability_surface_advertises_descriptor_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_checkpoint_belongs_to_session_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_checkpoint_captures_snapshot_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_checkpoint_has_parent_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_chunk_derived_from_document_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_chunk_has_boundary_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_chunk_has_provenance_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_chunk_reference_targets_source_span_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_chunking_run_produces_chunk_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_chunks_document_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_cites_source_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_closes_runtime_session_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_commit_approval_authorizes_side_effect_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_commit_denial_blocks_side_effect_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_commit_gate_emits_policy_decision_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_commit_request_evaluated_by_commit_gate_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_compressed_into_summary_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_confidence_signal_qualifies_review_finding_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_conflicts_with_instruction_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_constrained_by_budget_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_constrained_by_runtime_budget_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_context_assembly_applies_ordering_rule_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_context_assembly_includes_retrieved_chunk_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_context_assembly_uses_budget_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_context_exclusion_excludes_chunk_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_context_window_crosses_trust_boundary_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
AX_controls_domain_range,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
